eppo_code	virus_name	photo_id	thumb_url	full_url	caption	photographer	photo_page
TYLCV0	Begomovirus coheni	15975	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/15975.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/15975.jpg	Tomato yellow leaf curl virus symptom	Thirunarayanan P	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	15974	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/15974.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/15974.jpg	Tomato yellow leaf curl virus symptom	Thirunarayanan P	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1688	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1688.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1688.jpg	Symptoms of TYLCV on tomato.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1684	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1684.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1684.jpg	Tomato yellow leaf curl virus (TYLCV). Healthy and infected leaves.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1685	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1685.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1685.jpg	TYLCV infected shoot in glasshouse grown tomato plant.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1686	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1686.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1686.jpg	Symptoms of TYLCV on tomato.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1687	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1687.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1687.jpg	Symptoms of TYLCV on tomato.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/TYLCV0/photos
TYLCV0	Begomovirus coheni	1683	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/220x130/1683.jpg	https://gd.eppo.int/media/data/taxon/T/TYLCV0/pics/1024x0/1683.jpg	Symptoms of TYLCV on tomato (isolate from Sicily).	Plant Protection Service, Wageningen (NL).	https://gd.eppo.int/taxon/TYLCV0/photos
BGMV00	Begomovirus costai	2056	https://gd.eppo.int/media/data/taxon/B/BGMV00/pics/220x130/2056.jpg	https://gd.eppo.int/media/data/taxon/B/BGMV00/pics/1024x0/2056.jpg	Symptoms of Bean golden mosaic virus.	AM Abouzid, JE Polston, E Hiebert (University of Florida, Gainesville and Gulf Coast Research and Education Center, Bradenton, FL (US)).	https://gd.eppo.int/taxon/BGMV00/photos
SLCV00	Begomovirus cucurbitapeponis	1556	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/1556.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/1556.jpg	Symptoms in zucchini (Cucurbita pepo).	J.K. Brown, University of Arizona, Tucson (US).	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	1555	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/1555.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/1555.jpg	Symptoms in pumpkin (Cucurbita maxima cv. Big Max).	J.K. Brown, University of Arizona, Tucson (US).	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	1554	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/1554.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/1554.jpg	Symptoms in melon (Cucumis melo).	J.K. Brown, University of Arizona, Tucson (US).	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	16094	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/16094.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/16094.jpg	Symptoms of Squash leaf curl virus (leaf curling)	Ghandi Anfoka, Al-Balqa Applied University	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	16091	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/16091.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/16091.jpg	Symptoms of Squash leaf curl virus on fruit	Ghandi Anfoka, Al-Balqa Applied University	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	16093	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/16093.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/16093.jpg	Symptoms of Squash leaf curl virus (thickened leaf vein-banding and mild chlorosis)	Ghandi Anfoka, Al-Balqa Applied University	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	16092	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/16092.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/16092.jpg	Symptoms of Squash leaf curl virus (leaf malformation)	Ghandi Anfoka, Al-Balqa Applied University	https://gd.eppo.int/taxon/SLCV00/photos
SLCV00	Begomovirus cucurbitapeponis	1553	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/220x130/1553.jpg	https://gd.eppo.int/media/data/taxon/S/SLCV00/pics/1024x0/1553.jpg	Symptoms in watermelon (Citrullus lanatus).	J.K. Brown, University of Arizona, Tucson (US).	https://gd.eppo.int/taxon/SLCV00/photos
DOYMV0	Begomovirus dolichoris	16262	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16262.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16262.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	8936	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/8936.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/8936.jpg	Dolichos yellow mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	8935	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/8935.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/8935.jpg	Dolichos yellow mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	8911	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/8911.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/8911.jpg	Dolichos yellow mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	13182	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/13182.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/13182.jpg	Dolichos yellow mosaic virus on hyacinth bean (Lablab purpureus subsp. purpureus (L.) Sweet)	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	13181	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/13181.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/13181.jpg	Dolichos yellow mosaic virus on hyacinth bean (Lablab purpureus subsp. purpureus (L.) Sweet)	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	13183	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/13183.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/13183.jpg	Dolichos yellow mosaic virus on hyacinth bean (Lablab purpureus subsp. purpureus (L.) Sweet)	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16257	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16257.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16257.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16258	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16258.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16258.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16259	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16259.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16259.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16260	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16260.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16260.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16261	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16261.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16261.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16263	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16263.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16263.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16264	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16264.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16264.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16265	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16265.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16265.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16266	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16266.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16266.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16267	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16267.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16267.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16268	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16268.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16268.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
DOYMV0	Begomovirus dolichoris	16269	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/220x130/16269.jpg	https://gd.eppo.int/media/data/taxon/D/DOYMV0/pics/1024x0/16269.jpg	Dolichos yellow mosaic virus in lablab.	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/DOYMV0/photos
HGYMV0	Begomovirus loniceramusivi	8932	https://gd.eppo.int/media/data/taxon/H/HGYMV0/pics/220x130/8932.jpg	https://gd.eppo.int/media/data/taxon/H/HGYMV0/pics/1024x0/8932.jpg	Horsegram yellow mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/HGYMV0/photos
HGYMV0	Begomovirus loniceramusivi	8933	https://gd.eppo.int/media/data/taxon/H/HGYMV0/pics/220x130/8933.jpg	https://gd.eppo.int/media/data/taxon/H/HGYMV0/pics/1024x0/8933.jpg	Horsegram yellow mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/HGYMV0/photos
ACMV00	Begomovirus manihotis	8647	https://gd.eppo.int/media/data/taxon/A/ACMV00/pics/220x130/8647.jpg	https://gd.eppo.int/media/data/taxon/A/ACMV00/pics/1024x0/8647.jpg	Symptoms of African cassava mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/ACMV00/photos
ACMV00	Begomovirus manihotis	8648	https://gd.eppo.int/media/data/taxon/A/ACMV00/pics/220x130/8648.jpg	https://gd.eppo.int/media/data/taxon/A/ACMV00/pics/1024x0/8648.jpg	Symptoms of African cassava mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/ACMV00/photos
TOLCND	Begomovirus solanumdelhiense	3694	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/3694.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/3694.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	3693	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/3693.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/3693.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	3691	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/3691.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/3691.jpg	Tomato leaf curl New Delhi virus on cucumber (Cucumis sativus)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	5107	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/5107.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/5107.jpg	Symptoms on cantaloupe melon (Cucumis melo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	5106	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/5106.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/5106.jpg	Symptoms on cantaloupe melon (Cucumis melo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	5108	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/5108.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/5108.jpg	Symptoms on cantaloupe melon (Cucumis melo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	3696	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/3696.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/3696.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo)	Dr. Agr. Raffaele Giurato	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	12258	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/12258.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/12258.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo), leaf	Michel Maurin (SEMAE - SOC)	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	12260	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/12260.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/12260.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo), leaf	Michel Maurin (SEMAE - SOC)	https://gd.eppo.int/taxon/TOLCND/photos
TOLCND	Begomovirus solanumdelhiense	12259	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/220x130/12259.jpg	https://gd.eppo.int/media/data/taxon/T/TOLCND/pics/1024x0/12259.jpg	Tomato leaf curl New Delhi virus on zucchini (Cucurbita pepo), fruit	Michel Maurin (SEMAE - SOC)	https://gd.eppo.int/taxon/TOLCND/photos
TOMOV0	Begomovirus solanumvariati	2057	https://gd.eppo.int/media/data/taxon/T/TOMOV0/pics/220x130/2057.jpg	https://gd.eppo.int/media/data/taxon/T/TOMOV0/pics/1024x0/2057.jpg	Symptoms of Tomato mottle virus.	AM Abouzid, JE Polston, E Hiebert (University of Florida, Gainesville and Gulf Coast Research and Education Center, Bradenton, FL (US)).	https://gd.eppo.int/taxon/TOMOV0/photos
BNYVV0	Benyvirus necrobetae	306	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/306.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/306.jpg	Typical external root symptoms of rhizomania showing the reduced size of the beet and root proliferation (bearding).	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	310	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/310.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/310.jpg	Rhizomania Pocket Diagnostic lateral flow test kit. Top: lateral flow device- negative Bottom: lateral flow device- positive.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	303	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/303.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/303.jpg	Foliar symptoms of rhizomania: pale green leaves, upright foliage, narrowed leaf laminae.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	307	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/307.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/307.jpg	Microscope slide of Polymyxa betae cystosori.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	301	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/301.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/301.jpg	Systemic symptoms on sugar beet leaves.	Institut Technique de la Betterave, France.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	304	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/304.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/304.jpg	Foliar symptoms of rhizomania: yellow veining following the midrib of the leaf. Central Science Laboratory, York (GB) - British Crown	""	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	300	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/300.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/300.jpg	Abnormal root development (rhizomania) in beet.	""	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	302	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/302.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/302.jpg	Characteristic rootlet proliferation, or rhizomania, in sugar beet.	""	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	305	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/305.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/305.jpg	ELISA diagnostic test: yellow wells, when using alkaline phosphatase substrate, indicate a positive result - BNYVV is present.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	311	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/311.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/311.jpg	Chlorotic lesions of BNYVV in Chenopodium quinoa.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	312	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/312.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/312.jpg	An Electron micrograph of immunogold - labelling of BNYVV virus particles.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	308	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/308.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/308.jpg	Typical symptoms of rhizomania in the field: a distinct yellow patch of infected sugar beet.	Central Science Laboratory, York (GB) - British Crown.	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	309	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/309.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/309.jpg	Electron micrograph of rod-shaped virions of BNYVV, using the IEM method.	""	https://gd.eppo.int/taxon/BNYVV0/photos
BNYVV0	Benyvirus necrobetae	299	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/220x130/299.jpg	https://gd.eppo.int/media/data/taxon/B/BNYVV0/pics/1024x0/299.jpg	Longitudinal section of sugar beet root, showing browning of the vascular tissues.	Institut Technique de la Betterave, France.	https://gd.eppo.int/taxon/BNYVV0/photos
TOFBV0	Blunervirus solani	16407	https://gd.eppo.int/media/data/taxon/T/TOFBV0/pics/220x130/16407.jpg	https://gd.eppo.int/media/data/taxon/T/TOFBV0/pics/1024x0/16407.jpg	Symptoms on tomato fruits associated with tomato fruit blotch virus. No symptoms were observed in leaves	Salvatore Davino	https://gd.eppo.int/taxon/TOFBV0/photos
TOFBV0	Blunervirus solani	16406	https://gd.eppo.int/media/data/taxon/T/TOFBV0/pics/220x130/16406.jpg	https://gd.eppo.int/media/data/taxon/T/TOFBV0/pics/1024x0/16406.jpg	Symptoms on tomato fruits associated with tomato fruit blotch virus. No symptoms were observed in leaves	Salvatore Davino	https://gd.eppo.int/taxon/TOFBV0/photos
