Virus Family	Virus Genus	Virus Name	Virus TaxID	Vector Order	Vector Family	Vector Genus	Vector	Vector TaxID	Virus Host	Host TaxID
Closteroviridae	Crinivirus	Lettuce infectious yellows virus	31713	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Daucus carota	4039
Closteroviridae	Crinivirus	Lettuce infectious yellows virus	31713	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Lactuca sativa	4236
Closteroviridae	Crinivirus	Lettuce infectious yellows virus	31713	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana clevelandii	81866
Closteroviridae	Crinivirus	Lettuce infectious yellows virus	31713	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Beta vulgaris	161934
Potyviridae	Tritimovirus	Wheat streak mosaic virus	31741	Hemiptera	Aphididae	Schizaphis	Schizaphis graminum	13262	Triticum aestivum	4565
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Lactuca sativa	4236
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Nicotiana glutinosa	35889
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Embergeria	43191
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Reichardia tingitana	43208
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Sonchus oleraceus	50207
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Nasonovia	Nasonovia ribisnigri	269403	Sonchus hydrophilus	255580
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Lactuca sativa	4236
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Nicotiana glutinosa	35889
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Embergeria	43191
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Reichardia tingitana	43208
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Sonchus oleraceus	50207
Rhabdoviridae	Cytorhabdovirus	Lettuce necrotic yellows virus	32612	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	Sonchus hydrophilus	255580
Spinareoviridae	Fijivirus	Nilaparvata lugens reovirus	33724	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	108931	NA	NA
Solemoviridae	Unclassified	Groundnut rosette assistor virus	33761	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	NA	NA
Secoviridae	Waikavirus	Rice tungro spherical virus	35287	Hemiptera	Cicadellidae	Nephotettix	Nephotettix cincticeps	94400	Oryza sativa	4530
Secoviridae	Waikavirus	Rice tungro spherical virus	35287	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Oryza sativa	4530
Secoviridae	Waikavirus	Rice tungro spherical virus	35287	Hemiptera	Cicadellidae	Nephotettix	Nephotettix virescens	1032906	Oryza sativa	4530
Secoviridae	Waikavirus	Rice tungro spherical virus	35287	Hemiptera	Cicadellidae	Nephotettix	Nephotettix nigropictus	1563985	Oryza sativa	4530
Secoviridae	Waikavirus	Rice tungro spherical virus	35287	Hemiptera	Cicadellidae	Nephotettix	Nephotettix parvus	2800240	Oryza sativa	4530
Betaflexiviridae	Vitivirus	Grapevine virus A	35288	Hemiptera	Pseudococcidae	Phenacoccus	Phenacoccus aceris	490929	Nicotiana benthamiana	4100
Betaflexiviridae	Vitivirus	Grapevine virus A	35288	Hemiptera	Pseudococcidae	Phenacoccus	Phenacoccus aceris	490929	Vitis vinifera	29760
Betaflexiviridae	Vitivirus	Grapevine virus B	35289	Hemiptera	Pseudococcidae	Phenacoccus	Phenacoccus aceris	490929	Vitis vinifera	29760
Betaflexiviridae	Vitivirus	Grapevine virus B	35289	Hemiptera	Pseudococcidae	Phenacoccus	Phenacoccus aceris	490929	Nicotiana occidentalis	200313
Closteroviridae	Closterovirus	Beet yellow stunt virus	35290	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	NA	NA
Tombusviridae	Alphacarmovirus	Pelargonium flower break virus	35291	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Pelargonium zonale	4032
Tombusviridae	Alphacarmovirus	Pelargonium flower break virus	35291	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Chenopodium quinoa	63459
Potyviridae	Ipomovirus	Sweet potato mild mottle virus	41459	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ipomoea batatas	4120
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Cicadellidae	Nephotettix	Nephotettix cincticeps	94400	Oryza rufipogon	4529
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Cicadellidae	Nephotettix	Nephotettix cincticeps	94400	Oryza latifolia	4534
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Cicadellidae	Nephotettix	Nephotettix cincticeps	94400	Oryza nivara	4536
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	108931	Oryza rufipogon	4529
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	108931	Oryza latifolia	4534
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	108931	Oryza nivara	4536
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Oryza rufipogon	4529
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Oryza latifolia	4534
Spinareoviridae	Oryzavirus	Rice ragged stunt virus	42475	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Oryza nivara	4536
Potyviridae	Potyvirus	Bean common mosaic necrosis virus	43240	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	Ageratum yellow vein virus	44560	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	Ageratum yellow vein virus	44560	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Capsicum	4071
Geminiviridae	Begomovirus	Ageratum yellow vein virus	44560	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Geminiviridae	Begomovirus	Ageratum yellow vein virus	44560	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Ageratum yellow vein virus	44560	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ageratum conyzoides	68299
Potyviridae	Potyvirus	Sweet potato virus G	46619	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Ipomoea batatas	4120
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Arachis	3817
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Arachis hypogaea	3818
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Medicago sativa	3879
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Phaseolus vulgaris	3885
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Vigna unguiculata	3917
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Lablab purpureus	35936
Tombusviridae	Umbravirus	Groundnut rosette virus	47740	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Clitoria	43365
Geminiviridae	Begomovirus	Chino del tomate virus	47838	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Closteroviridae	Ampelovirus	Grapevine leafroll-associated virus 1	47985	Hemiptera	Pseudococcidae	Pseudococcus	Pseudococcus maritimus	13234	Vitis	3603
Geminiviridae	Begomovirus	Sida golden mosaic virus	51034	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Closteroviridae	Crinivirus	Cucurbit yellow stunting disorder virus	51330	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Cucumis melo	3656
Closteroviridae	Crinivirus	Cucurbit yellow stunting disorder virus	51330	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Cucumis sativus	3659
Geminiviridae	Begomovirus	Cabbage leaf curl virus	51336	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Brassica oleracea	3712
Geminiviridae	Begomovirus	Cabbage leaf curl virus	51336	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Brassica oleracea var. capitata	3716
Secoviridae	Waikavirus	Maize chlorotic dwarf virus	51354	Hemiptera	Cicadellidae	Graminella	Graminella nigrifrons	30127	Sorghum halepense	4560
Secoviridae	Waikavirus	Maize chlorotic dwarf virus	51354	Hemiptera	Cicadellidae	Graminella	Graminella nigrifrons	30127	Zea mays	4577
Geminiviridae	Begomovirus	Wissadula golden mosaic virus	51673	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Wissadula amplissima	458529
Geminiviridae	Begomovirus	Macroptilium golden mosaic virus	51676	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Wissadula amplissima	458529
Closteroviridae	Crinivirus	Tomato infectious chlorosis virus	52135	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Solanum lycopersicum	4081
Closteroviridae	Crinivirus	Tomato infectious chlorosis virus	52135	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana benthamiana	4100
Closteroviridae	Crinivirus	Tomato infectious chlorosis virus	52135	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana clevelandii	81866
Closteroviridae	Crinivirus	Tomato infectious chlorosis virus	52135	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Physalis acutifolia	304134
Geminiviridae	Begomovirus	Cotton leaf curl virus	53010	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Gossypium hirsutum	3635
Geminiviridae	Begomovirus	Tomato leaf curl Tanzania virus	53481	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Alphaflexiviridae	Allexivirus	Garlic mite-borne filamentous virus	55074	Lepidoptera	Noctuidae	Spodoptera	Spodoptera frugiperda	7108	NA	NA
Closteroviridae	Ampelovirus	Grapevine leafroll-associated virus 3	55951	Hemiptera	Pseudococcidae	Pseudococcus	Pseudococcus maritimus	13234	Vitis vinifera	29760
Tymoviridae	Marafivirus	Oat blue dwarf virus	56879	Hemiptera	Cicadellidae	Macrosteles	Macrosteles fascifrons	30138	Avena sativa	4498
Tymoviridae	Marafivirus	Oat blue dwarf virus	56879	Hemiptera	Cicadellidae	Macrosteles	Macrosteles fascifrons	30138	Hordeum vulgare	4513
Geminiviridae	Begomovirus	Leonurus mosaic virus	58177	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Lamiaceae	4136
Geminiviridae	Begomovirus	Leonurus mosaic virus	58177	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Leonurus sibiricus	405945
Rhabdoviridae	Alphanucleorhabdovirus	rice transitory yellowing virus	59380	Hemiptera	Cicadellidae	Nephotettix	Nephotettix cincticeps	94400	Oryza sativa	4530
Rhabdoviridae	Alphanucleorhabdovirus	rice transitory yellowing virus	59380	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Oryza sativa	4530
Tymoviridae	Marafivirus	Maize rayado fino virus	59749	Hemiptera	Cicadellidae	Dalbulus	Dalbulus maidis	74065	Zea mays	4577
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum	7029	Cicer arietinum	3827
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum	7029	Lens culinaris	3864
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum	7029	Phaseolus vulgaris	3885
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum	7029	Vicia faba	3906
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis fabae	191316	Cicer arietinum	3827
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis fabae	191316	Lens culinaris	3864
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis fabae	191316	Phaseolus vulgaris	3885
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis fabae	191316	Vicia faba	3906
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Cicer arietinum	3827
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Lens culinaris	3864
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Phaseolus vulgaris	3885
Nanoviridae	Nanovirus	Faba bean necrotic yellows virus	59817	Hemiptera	Aphididae	Aphis	Aphis craccivora	307492	Vicia faba	3906
Tospoviridae	Orthotospovirus	Iris yellow spot virus	60456	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Allium cepa	4679
Tospoviridae	Orthotospovirus	Iris yellow spot virus	60456	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Iris	26378
Tospoviridae	Orthotospovirus	Iris yellow spot virus	60456	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	Allium cepa	4679
Tospoviridae	Orthotospovirus	Iris yellow spot virus	60456	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	Iris	26378
Geminiviridae	Begomovirus	East African cassava mosaic virus	62079	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	South African cassava mosaic virus	63723	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	South African cassava mosaic virus	63723	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	South African cassava mosaic virus	63723	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	South African cassava mosaic virus	63723	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malva parviflora	145753
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Capsicum annuum	4072
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Solanum lycopersicum	4081
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Parietaria	13186
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Parietaria officinalis	13187
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Hydrangea macrophylla	23110
Bromoviridae	Ilarvirus	Parietaria mottle virus	64958	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Chenopodium quinoa	63459
Solemoviridae	Polerovirus	Carrot red leaf virus	66200	Hemiptera	Aphididae	Cavariella	Cavariella aegopodii	330421	Daucus carota subsp. carota	79196
Dicistroviridae	Cripavirus	Rhopalosiphum padi virus	66834	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	NA	NA
Closteroviridae	Crinivirus	Tomato chlorosis virus	67754	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Closteroviridae	Crinivirus	Tomato chlorosis virus	67754	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Solanum lycopersicum	4081
Closteroviridae	Crinivirus	Tomato chlorosis virus	67754	Hemiptera	Aleyrodidae	Bemisia	Bemisia cf. tabaci Middle East-Asia Minor 1	913998	Solanum lycopersicum	4081
Betaflexiviridae	Carlavirus	Cowpea mild mottle virus	67761	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Vigna unguiculata	3917
Betaflexiviridae	Carlavirus	Cowpea mild mottle virus	67761	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana clevelandii	81866
Tombusviridae	Umbravirus	Carrot mottle virus	68033	Hemiptera	Aphididae	Cavariella	Cavariella aegopodii	330421	Daucus carota	4039
Tombusviridae	Umbravirus	Carrot mottle virus	68033	Hemiptera	Aphididae	Cavariella	Cavariella aegopodii	330421	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Cowpea golden mosaic virus	69263	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Closteroviridae	Crinivirus	Beet pseudoyellows virus	72750	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Fragaria x ananassa	3747
Closteroviridae	Crinivirus	Beet pseudoyellows virus	72750	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana benthamiana	4100
Closteroviridae	Crinivirus	Beet pseudoyellows virus	72750	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Fragaria vesca	57918
Closteroviridae	Crinivirus	Beet pseudoyellows virus	72750	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Fragaria virginiana	101015
Closteroviridae	Crinivirus	Beet pseudoyellows virus	72750	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Beta vulgaris	161934
Geminiviridae	Begomovirus	Jatropha mosaic virus	75574	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Jatropha gossypiifolia	454931
Tospoviridae	Orthotospovirus	Watermelon bud necrosis virus	76052	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Citrullus lanatus	3654
Tospoviridae	Orthotospovirus	Watermelon bud necrosis virus	76052	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Watermelon bud necrosis virus	76052	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Chenopodium quinoa	63459
Geminiviridae	Begomovirus	Euphorbia mosaic virus	77811	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Euphorbia heterophylla	212910
Geminiviridae	Begomovirus	Merremia mosaic virus	77813	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Distimake quinquefolius	714082
Closteroviridae	Crinivirus	Sweet potato chlorotic stunt virus	81931	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ipomoea batatas	4120
Closteroviridae	Crinivirus	Sweet potato chlorotic stunt virus	81931	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes abutilonea	176123	Ipomoea batatas	4120
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Chrysanthemum x morifolium	41568
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	Chrysanthemum x morifolium	41568
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	Chrysanthemum x morifolium	41568
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella gemina	2872545	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Chrysanthemum stem necrosis virus	83871	Thysanoptera	Thripidae	Frankliniella	Frankliniella gemina	2872545	Chrysanthemum x morifolium	41568
Geminiviridae	Begomovirus	Tomato yellow leaf curl Thailand virus	85752	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Spinacia oleracea	3562
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Cucumis melo	3656
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Cucumis sativus	3659
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Cucurbita maxima	3661
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Cucurbita pepo	3663
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Lagenaria siceraria	3668
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Momordica charantia	3673
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Phaseolus vulgaris	3885
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Vicia faba	3906
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Catharanthus roseus	4058
Tospoviridae	Orthotospovirus	Melon yellow spot virus	89471	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Datura stramonium	4076
